u,i,ts,label,idx
577,1105,890026459.0,1,82467
577,1229,890026459.0,1,82468
577,1340,890026513.0,1,82469
577,1312,890026513.0,1,82470
577,1222,890026543.0,1,82471
577,1289,890026656.0,1,82472
577,1127,890026656.0,1,82473
577,1473,890026656.0,1,82474
577,1252,890026705.0,1,82475
577,2239,890026705.0,1,82476
577,1152,890026705.0,1,82477
577,1309,890026705.0,1,82478
577,1653,890026787.0,1,82479
577,1535,890026882.0,1,82480
577,1237,890026882.0,1,82481
577,1470,890026882.0,1,82482
577,1156,890026939.0,1,82483
577,1493,890026939.0,1,82484
577,1472,890026939.0,1,82485
577,1519,890026999.0,1,82486
577,1084,890027062.0,1,82487
577,1577,890027063.0,1,82488
577,958,890027063.0,1,82489
577,1915,890027063.0,1,82490
577,994,890027113.0,1,82491
577,1387,890027113.0,1,82492
577,1465,890027247.0,1,82493
577,1319,890027247.0,1,82494
577,2056,890027297.0,1,82495
577,1361,890027379.0,1,82496
577,1024,890027430.0,1,82497
577,1026,890027525.0,1,82498
577,1292,890027600.0,1,82499
577,1614,890027600.0,1,82500
577,1833,890027707.0,1,82501
577,1905,890027780.0,1,82502
577,1365,890027780.0,1,82503
577,1051,890027865.0,1,82504
577,1307,890027865.0,1,82505
577,1240,890027865.0,1,82506
577,1138,890027865.0,1,82507
577,1260,890028167.0,1,82508
577,1302,890028385.0,1,82509
577,1197,890028385.0,1,82510
577,1764,890028385.0,1,82511
577,2209,890028385.0,1,82512
577,1254,890028509.0,1,82513
577,1027,890028509.0,1,82514
577,1090,890028987.0,1,82515
577,1517,890028987.0,1,82516
577,2411,890029079.0,1,82517
577,1642,890029212.0,1,82518
577,1773,890029445.0,1,82519
577,1551,890029445.0,1,82520
577,2025,890029795.0,1,82521
577,1839,890029795.0,1,82522
577,1282,890030473.0,1,82523
577,2221,890030656.0,1,82524
577,2048,890030736.0,1,82525
577,1743,890030781.0,1,82526
577,1510,890030781.0,1,82527
577,1629,890031021.0,1,82528
577,1280,890031141.0,1,82529
577,1325,890031141.0,1,82530
577,999,890032013.0,1,82531
577,1459,890032056.0,1,82532
577,1998,890032056.0,1,82533
577,1809,890032056.0,1,82534
577,1141,890032281.0,1,82535
577,1818,890032281.0,1,82536
577,1778,890032343.0,1,82537
577,1845,890032421.0,1,82538
868,2557,890057322.0,1,82539
14,945,890059415.0,1,82540
14,1205,890059441.0,1,82541
726,968,890079166.0,1,82542
726,1084,890080144.0,1,82543
834,1348,890083124.0,1,82544
834,1212,890083124.0,1,82545
834,1596,890083187.0,1,82546
834,2042,890083210.0,1,82547
834,2060,890083580.0,1,82548
726,1378,890087998.0,1,82549
570,1663,890089462.0,1,82550
570,1048,890089564.0,1,82551
570,1277,890089749.0,1,82552
651,1441,890103072.0,1,82553
651,955,890103072.0,1,82554
180,1663,890115777.0,1,82555
180,1233,890115777.0,1,82556
180,1057,890115856.0,1,82557
180,1169,890115897.0,1,82558
180,1044,890115897.0,1,82559
180,1243,890115933.0,1,82560
180,1255,890115933.0,1,82561
180,996,890115933.0,1,82562
180,1566,890115966.0,1,82563
180,997,890115966.0,1,82564
180,1362,890115996.0,1,82565
180,1832,890115996.0,1,82566
180,1567,890116032.0,1,82567
180,1133,890116032.0,1,82568
180,1062,890116033.0,1,82569
180,1164,890116059.0,1,82570
180,1301,890116059.0,1,82571
180,1262,890116095.0,1,82572
180,1174,890116095.0,1,82573
180,1956,890116132.0,1,82574
180,1450,890116132.0,1,82575
180,1104,890116132.0,1,82576
180,1000,890116163.0,1,82577
180,1110,890116163.0,1,82578
180,1183,890116163.0,1,82579
180,950,890116191.0,1,82580
180,1505,890116221.0,1,82581
180,1118,890116221.0,1,82582
180,1634,890116221.0,1,82583
180,975,890116253.0,1,82584
180,1384,890116254.0,1,82585
180,1160,890116254.0,1,82586
180,1204,890116282.0,1,82587
180,1079,890116282.0,1,82588
180,1001,890116304.0,1,82589
180,1772,890116335.0,1,82590
180,2078,890116335.0,1,82591
180,1198,890116335.0,1,82592
180,1182,890116402.0,1,82593
180,993,890116402.0,1,82594
180,1135,890116426.0,1,82595
180,978,890116426.0,1,82596
180,1800,890116451.0,1,82597
180,1380,890116451.0,1,82598
180,1043,890116499.0,1,82599
180,1033,890116499.0,1,82600
180,1006,890116500.0,1,82601
180,1105,890116539.0,1,82602
180,1286,890116539.0,1,82603
180,1045,890116539.0,1,82604
180,1144,890116539.0,1,82605
180,1415,890116539.0,1,82606
180,1323,890116575.0,1,82607
180,1284,890116575.0,1,82608
180,1270,890116575.0,1,82609
180,1960,890116599.0,1,82610
180,1432,890116599.0,1,82611
180,1012,890116628.0,1,82612
180,1917,890116628.0,1,82613
180,1382,890116670.0,1,82614
180,1375,890116670.0,1,82615
180,1085,890116670.0,1,82616
180,1253,890116671.0,1,82617
180,1821,890116671.0,1,82618
180,947,890116709.0,1,82619
180,1098,890116709.0,1,82620
180,977,890116709.0,1,82621
180,1121,890116747.0,1,82622
180,1446,890116792.0,1,82623
180,1097,890116793.0,1,82624
180,956,890116817.0,1,82625
180,1084,890116818.0,1,82626
180,1039,890116895.0,1,82627
180,1865,890116915.0,1,82628
180,1027,890116939.0,1,82629
180,1047,890116964.0,1,82630
180,1021,890117001.0,1,82631
180,1521,890117028.0,1,82632
180,1591,890117028.0,1,82633
180,1148,890117029.0,1,82634
180,1353,890117073.0,1,82635
180,961,890117073.0,1,82636
180,1600,890117095.0,1,82637
180,1434,890117223.0,1,82638
180,969,890117223.0,1,82639
180,1389,890117223.0,1,82640
180,1172,890117267.0,1,82641
180,1117,890117308.0,1,82642
180,1041,890117308.0,1,82643
180,1075,890117353.0,1,82644
180,1325,890117353.0,1,82645
180,1360,890117409.0,1,82646
180,1957,890117465.0,1,82647
180,1387,890117465.0,1,82648
180,1973,890117488.0,1,82649
180,2048,890117570.0,1,82650
180,1059,890117676.0,1,82651
180,984,890117676.0,1,82652
180,1042,890117711.0,1,82653
180,1224,890117748.0,1,82654
180,1304,890117820.0,1,82655
180,1048,890117902.0,1,82656
180,1165,890118075.0,1,82657
180,1081,890118075.0,1,82658
180,1130,890118106.0,1,82659
180,1419,890118153.0,1,82660
180,1291,890118153.0,1,82661
180,1010,890118153.0,1,82662
180,1200,890118206.0,1,82663
180,1264,890118228.0,1,82664
180,994,890118251.0,1,82665
180,1305,890118307.0,1,82666
180,1219,890118307.0,1,82667
180,1303,890118340.0,1,82668
180,1416,890118372.0,1,82669
180,1414,890118372.0,1,82670
180,1191,890118393.0,1,82671
180,1100,890118417.0,1,82672
180,1436,890118417.0,1,82673
180,1334,890118462.0,1,82674
180,1235,890118507.0,1,82675
180,1056,890118507.0,1,82676
180,1562,890118543.0,1,82677
180,1579,890118632.0,1,82678
193,1341,890131519.0,1,82679
193,1205,890131577.0,1,82680
98,1233,890168158.0,1,82681
98,2042,890168363.0,1,82682
98,1341,890168415.0,1,82683
98,1371,890168505.0,1,82684
98,1220,890168554.0,1,82685
98,1273,890168700.0,1,82686
394,948,890172230.0,1,82687
650,1663,890180685.0,1,82688
650,954,890181185.0,1,82689
650,1227,890181185.0,1,82690
650,1499,890181185.0,1,82691
650,1604,890181185.0,1,82692
650,1040,890181185.0,1,82693
650,1418,890181186.0,1,82694
650,1312,890181186.0,1,82695
650,1311,890181186.0,1,82696
650,1031,890181186.0,1,82697
650,1721,890181186.0,1,82698
452,1233,890246847.0,1,82699
452,1101,890246907.0,1,82700
452,1324,890246907.0,1,82701
452,1663,890246940.0,1,82702
452,1042,890247082.0,1,82703
452,1205,890247172.0,1,82704
452,1119,890247172.0,1,82705
452,1301,890247287.0,1,82706
452,1446,890247287.0,1,82707
452,993,890247385.0,1,82708
452,1466,890247385.0,1,82709
66,974,890251289.0,1,82710
66,955,890251484.0,1,82711
66,1879,890251516.0,1,82712
66,1249,890251534.0,1,82713
66,1516,890251592.0,1,82714
66,995,890251700.0,1,82715
66,2035,890251716.0,1,82716
66,1955,890251747.0,1,82717
66,1378,890251791.0,1,82718
66,1013,890251826.0,1,82719
66,1712,890251826.0,1,82720
66,1430,890251841.0,1,82721
66,1083,890251912.0,1,82722
103,1904,890255063.0,1,82723
103,1016,890255371.0,1,82724
103,1315,890255432.0,1,82725
154,954,890276940.0,1,82726
76,1429,890282182.0,1,82727
76,1443,890282182.0,1,82728
76,1811,890282225.0,1,82729
463,1435,890282759.0,1,82730
463,1083,890282759.0,1,82731
463,1498,890282795.0,1,82732
463,1596,890282795.0,1,82733
463,1804,890282925.0,1,82734
463,987,890282956.0,1,82735
463,1615,890282957.0,1,82736
463,1538,890282957.0,1,82737
463,1195,890282986.0,1,82738
463,1039,890282986.0,1,82739
463,1320,890283056.0,1,82740
463,948,890283056.0,1,82741
463,1825,890283056.0,1,82742
463,2042,890283497.0,1,82743
463,1119,890283592.0,1,82744
463,1758,890283592.0,1,82745
463,2110,890283636.0,1,82746
463,1610,890283667.0,1,82747
463,2205,890283667.0,1,82748
463,2236,890283690.0,1,82749
463,1157,890283690.0,1,82750
463,1441,890283690.0,1,82751
463,1552,890284231.0,1,82752
463,1269,890284231.0,1,82753
463,1768,890284231.0,1,82754
463,1158,890284231.0,1,82755
463,1324,890284231.0,1,82756
463,1526,890284231.0,1,82757
463,2507,890284231.0,1,82758
463,2417,890284231.0,1,82759
463,2342,890284231.0,1,82760
463,1297,890284651.0,1,82761
463,945,890284651.0,1,82762
463,1663,890284651.0,1,82763
463,1364,890284651.0,1,82764
463,2287,890284651.0,1,82765
463,1585,890284651.0,1,82766
463,1004,890284651.0,1,82767
463,1224,890284652.0,1,82768
463,1042,890284652.0,1,82769
463,1101,890284652.0,1,82770
463,1105,890284706.0,1,82771
463,1291,890284706.0,1,82772
463,1160,890284706.0,1,82773
463,1100,890284706.0,1,82774
463,1352,890284706.0,1,82775
463,1300,890284706.0,1,82776
463,1045,890284706.0,1,82777
463,966,890284707.0,1,82778
463,1173,890284707.0,1,82779
463,1261,890284766.0,1,82780
463,1255,890284766.0,1,82781
463,1200,890284766.0,1,82782
463,1133,890284766.0,1,82783
463,1268,890284766.0,1,82784
463,1388,890284819.0,1,82785
463,1420,890284819.0,1,82786
463,1091,890284819.0,1,82787
463,1573,890284819.0,1,82788
463,1058,890284819.0,1,82789
463,1161,890284819.0,1,82790
463,1046,890284819.0,1,82791
463,1175,890284819.0,1,82792
463,1301,890284819.0,1,82793
463,1153,890284819.0,1,82794
463,996,890284857.0,1,82795
463,1085,890284857.0,1,82796
463,1303,890284857.0,1,82797
463,1343,890284857.0,1,82798
463,1056,890284857.0,1,82799
463,990,890284857.0,1,82800
463,1026,890284857.0,1,82801
463,1562,890284857.0,1,82802
463,1009,890284903.0,1,82803
463,1312,890284903.0,1,82804
463,1025,890284903.0,1,82805
463,1080,890284903.0,1,82806
463,1084,890285034.0,1,82807
463,1145,890285034.0,1,82808
463,1702,890285034.0,1,82809
463,991,890285034.0,1,82810
463,1347,890285034.0,1,82811
463,1745,890285034.0,1,82812
463,1443,890285034.0,1,82813
463,1533,890285113.0,1,82814
463,1102,890285113.0,1,82815
463,1317,890285113.0,1,82816
463,1193,890285113.0,1,82817
463,1400,890285113.0,1,82818
463,950,890285159.0,1,82819
463,969,890285159.0,1,82820
463,1557,890285159.0,1,82821
463,1240,890285159.0,1,82822
463,1090,890285159.0,1,82823
463,1152,890285159.0,1,82824
463,998,890285159.0,1,82825
463,1184,890285706.0,1,82826
463,1491,890285706.0,1,82827
463,975,890285762.0,1,82828
463,1265,890285762.0,1,82829
463,970,890285788.0,1,82830
251,1043,890286933.0,1,82831
251,1415,890287068.0,1,82832
251,1084,890287181.0,1,82833
251,949,890287221.0,1,82834
251,1045,890287317.0,1,82835
251,1100,890287395.0,1,82836
251,1301,890287508.0,1,82837
251,1173,890287645.0,1,82838
251,1527,890287645.0,1,82839
251,1582,890287645.0,1,82840
251,1702,890287645.0,1,82841
251,1312,890287645.0,1,82842
251,1105,890287645.0,1,82843
251,1032,890287645.0,1,82844
251,966,890287645.0,1,82845
251,1311,890287645.0,1,82846
251,1153,890287645.0,1,82847
251,1265,890287687.0,1,82848
251,968,890287733.0,1,82849
251,975,890287822.0,1,82850
251,1684,890287936.0,1,82851
89,1321,890321652.0,1,82852
89,1367,890321652.0,1,82853
89,1121,890321652.0,1,82854
89,1498,890321652.0,1,82855
208,1663,890322242.0,1,82856
208,1498,890322242.0,1,82857
208,1074,890322298.0,1,82858
208,1512,890322385.0,1,82859
807,1498,890332645.0,1,82860
807,945,890332645.0,1,82861
807,1083,890332645.0,1,82862
807,1663,890332694.0,1,82863
807,992,890332719.0,1,82864
807,1039,890332748.0,1,82865
807,1596,890332748.0,1,82866
807,1042,890332748.0,1,82867
807,1538,890332775.0,1,82868
807,1004,890332820.0,1,82869
807,1348,890332820.0,1,82870
807,2047,890332820.0,1,82871
807,2173,890332820.0,1,82872
807,1048,890332853.0,1,82873
807,1783,890332853.0,1,82874
807,1804,890332885.0,1,82875
807,1224,890332885.0,1,82876
807,1825,890332929.0,1,82877
807,1553,890332929.0,1,82878
807,1213,890332929.0,1,82879
807,1283,890332986.0,1,82880
807,1196,890332986.0,1,82881
807,1529,890333011.0,1,82882
807,1061,890333042.0,1,82883
807,1967,890333094.0,1,82884
807,2201,890333150.0,1,82885
846,1807,890343320.0,1,82886
846,1348,890343401.0,1,82887
846,1060,890343477.0,1,82888
846,2365,890343493.0,1,82889
846,1961,890343544.0,1,82890
846,1121,890343651.0,1,82891
846,2122,890343707.0,1,82892
846,2138,890343790.0,1,82893
418,1428,890346198.0,1,82894
418,948,890346198.0,1,82895
418,1825,890346198.0,1,82896
418,1205,890346264.0,1,82897
418,1695,890346264.0,1,82898
418,1663,890346317.0,1,82899
418,2285,890346317.0,1,82900
418,1074,890346317.0,1,82901
418,1059,890346317.0,1,82902
418,1986,890346317.0,1,82903
418,1435,890346376.0,1,82904
418,1048,890346411.0,1,82905
418,1290,890346411.0,1,82906
418,1224,890346411.0,1,82907
418,1455,890346411.0,1,82908
418,1834,890346517.0,1,82909
418,1196,890346517.0,1,82910
418,1128,890346517.0,1,82911
418,1119,890346567.0,1,82912
418,1804,890346567.0,1,82913
418,1157,890346567.0,1,82914
418,1213,890346597.0,1,82915
418,995,890346597.0,1,82916
418,1967,890346630.0,1,82917
418,987,890346659.0,1,82918
418,1574,890346705.0,1,82919
418,1553,890346705.0,1,82920
418,1610,890346705.0,1,82921
418,1348,890346705.0,1,82922
418,1029,890346781.0,1,82923
418,1283,890346825.0,1,82924
418,1016,890346866.0,1,82925
418,2111,890346866.0,1,82926
418,1291,890346998.0,1,82927
418,1711,890346998.0,1,82928
418,1906,890346998.0,1,82929
418,1481,890347047.0,1,82930
418,1970,890347047.0,1,82931
418,1037,890347085.0,1,82932
418,1174,890347085.0,1,82933
418,1426,890347085.0,1,82934
418,1191,890347138.0,1,82935
418,1002,890347138.0,1,82936
418,982,890347138.0,1,82937
418,949,890347138.0,1,82938
418,1143,890347138.0,1,82939
418,1330,890347172.0,1,82940
418,1311,890347172.0,1,82941
418,1179,890347247.0,1,82942
418,1264,890347247.0,1,82943
667,1783,890349005.0,1,82944
667,1074,890349005.0,1,82945
667,1128,890349005.0,1,82946
667,1786,890349041.0,1,82947
667,1498,890349060.0,1,82948
667,1039,890349076.0,1,82949
667,1825,890349136.0,1,82950
667,1553,890349190.0,1,82951
667,2042,890349285.0,1,82952
251,1046,890399864.0,1,82953
251,1056,890399864.0,1,82954
251,1037,890399902.0,1,82955
893,2042,890409704.0,1,82956
893,1624,890409804.0,1,82957
89,1621,890421373.0,1,82958
76,1301,890451347.0,1,82959
76,1424,890451347.0,1,82960
76,2458,890451373.0,1,82961
76,1766,890451408.0,1,82962
76,1430,890451408.0,1,82963
76,988,890451408.0,1,82964
76,1527,890451408.0,1,82965
76,2434,890451408.0,1,82966
76,2513,890451408.0,1,82967
76,1738,890451408.0,1,82968
76,1882,890451433.0,1,82969
76,1750,890451433.0,1,82970
76,1322,890451433.0,1,82971
76,1799,890451433.0,1,82972
76,1595,890451473.0,1,82973
466,1894,890452468.0,1,82974
466,1795,890452525.0,1,82975
466,1050,890453075.0,1,82976
466,1132,890453075.0,1,82977
466,1077,890453075.0,1,82978
466,2150,890453075.0,1,82979
466,1469,890453075.0,1,82980
466,968,890453075.0,1,82981
292,1695,890454045.0,1,82982
292,2346,890454045.0,1,82983
292,1004,890454087.0,1,82984
292,1061,890454190.0,1,82985
292,1039,890454217.0,1,82986
292,1348,890454246.0,1,82987
292,1804,890454279.0,1,82988
292,1119,890454310.0,1,82989
292,1596,890454310.0,1,82990
292,1514,890454351.0,1,82991
292,1150,890454351.0,1,82992
292,1941,890454351.0,1,82993
292,1612,890454351.0,1,82994
292,1283,890454843.0,1,82995
292,984,890454941.0,1,82996
292,995,890454974.0,1,82997
292,2060,890454974.0,1,82998
292,1675,890455020.0,1,82999
292,1872,890455190.0,1,83000
292,1843,890455190.0,1,83001
292,1279,890455190.0,1,83002
292,1195,890455521.0,1,83003
292,1084,890455974.0,1,83004
292,1222,890456142.0,1,83005
292,1211,890456142.0,1,83006
292,1496,890456142.0,1,83007
292,1284,890456142.0,1,83008
466,2028,890460826.0,1,83009
863,1233,890463283.0,1,83010
863,1224,890463283.0,1,83011
66,1758,890463551.0,1,83012
375,1596,890464279.0,1,83013
375,1092,890464307.0,1,83014
375,1527,890464337.0,1,83015
375,1005,890464337.0,1,83016
651,2145,890497592.0,1,83017
651,1431,890497592.0,1,83018
651,1933,890497592.0,1,83019
651,1614,890497653.0,1,83020
651,2298,890497653.0,1,83021
651,1005,890497653.0,1,83022
370,1435,890513693.0,1,83023
619,1904,890517239.0,1,83024
619,1083,890517367.0,1,83025
619,1224,890517503.0,1,83026
619,1596,890517589.0,1,83027
466,1133,890530105.0,1,83028
466,1211,890530286.0,1,83029
466,2126,890530329.0,1,83030
466,1353,890530351.0,1,83031
466,1720,890530703.0,1,83032
466,1703,890530703.0,1,83033
466,1516,890530703.0,1,83034
466,2134,890530721.0,1,83035
466,1301,890530818.0,1,83036
466,1222,890531227.0,1,83037
370,1550,890572396.0,1,83038
370,1088,890572396.0,1,83039
165,1269,890588524.0,1,83040
165,1663,890588524.0,1,83041
165,1233,890588524.0,1,83042
165,1205,890588547.0,1,83043
165,1042,890588577.0,1,83044
165,948,890588577.0,1,83045
165,1596,890588577.0,1,83046
165,1324,890588612.0,1,83047
165,1101,890588639.0,1,83048
165,984,890588639.0,1,83049
165,1615,890588639.0,1,83050
165,1074,890588672.0,1,83051
165,2042,890588672.0,1,83052
165,1189,890588720.0,1,83053
165,1059,890588720.0,1,83054
165,1659,890588720.0,1,83055
165,1435,890588766.0,1,83056
165,1213,890588766.0,1,83057
165,995,890588852.0,1,83058
165,1039,890588852.0,1,83059
165,1758,890588878.0,1,83060
165,1061,890588878.0,1,83061
240,1596,890588925.0,1,83062
165,1574,890588928.0,1,83063
165,1553,890588928.0,1,83064
165,1612,890589035.0,1,83065
165,1196,890589188.0,1,83066
240,1234,890589408.0,1,83067
240,1447,890589490.0,1,83068
191,1435,890595313.0,1,83069
191,1663,890595313.0,1,83070
191,945,890595313.0,1,83071
191,1101,890595408.0,1,83072
191,948,890595456.0,1,83073
191,1904,890595456.0,1,83074
191,2111,890595479.0,1,83075
191,1512,890595523.0,1,83076
191,1538,890595524.0,1,83077
191,1004,890595584.0,1,83078
191,2042,890595584.0,1,83079
191,1596,890595584.0,1,83080
191,1233,890595584.0,1,83081
191,1315,890595636.0,1,83082
191,1047,890595636.0,1,83083
191,1806,890595636.0,1,83084
191,1021,890595636.0,1,83085
191,993,890595636.0,1,83086
191,956,890595636.0,1,83087
191,1639,890595726.0,1,83088
191,1102,890595726.0,1,83089
191,1184,890595777.0,1,83090
191,978,890595777.0,1,83091
191,1183,890595777.0,1,83092
191,1198,890595859.0,1,83093
191,1052,890595859.0,1,83094
191,1200,890595859.0,1,83095
191,1305,890595859.0,1,83096
191,1110,890595900.0,1,83097
191,1311,890595900.0,1,83098
191,1179,890595900.0,1,83099
191,1669,890595900.0,1,83100
131,1074,890608175.0,1,83101
131,1695,890608225.0,1,83102
131,948,890608303.0,1,83103
131,1663,890608360.0,1,83104
131,1031,890609001.0,1,83105
651,2342,890611503.0,1,83106
51,1512,890618198.0,1,83107
51,1596,890618198.0,1,83108
51,1663,890618198.0,1,83109
51,1119,890618198.0,1,83110
51,1101,890618198.0,1,83111
51,1224,890618198.0,1,83112
51,1048,890618295.0,1,83113
51,1074,890618349.0,1,83114
51,1804,890618349.0,1,83115
51,2111,890618403.0,1,83116
51,1004,890618476.0,1,83117
51,1297,890618476.0,1,83118
51,1538,890618537.0,1,83119
51,2173,890618537.0,1,83120
51,1904,890618728.0,1,83121
51,1759,890618729.0,1,83122
51,2002,890618729.0,1,83123
51,1872,890618729.0,1,83124
51,1986,890618729.0,1,83125
51,1768,890618729.0,1,83126
51,2321,890618729.0,1,83127
51,2463,890618729.0,1,83128
51,1157,890618729.0,1,83129
51,995,890618898.0,1,83130
21,1498,890626231.0,1,83131
21,1529,890626446.0,1,83132
21,1574,890626706.0,1,83133
525,2160,890627207.0,1,83134
21,1902,890627252.0,1,83135
21,1446,890627252.0,1,83136
525,1224,890627264.0,1,83137
21,1958,890627339.0,1,83138
21,1417,890627339.0,1,83139
21,1211,890627339.0,1,83140
525,1033,890627396.0,1,83141
525,977,890627443.0,1,83142
193,2064,890632896.0,1,83143
193,2042,890632896.0,1,83144
193,1199,890632956.0,1,83145
193,1913,890633075.0,1,83146
193,1187,890633075.0,1,83147
531,2140,890659276.0,1,83148
531,1119,890659295.0,1,83149
531,1061,890659336.0,1,83150
98,955,890664424.0,1,83151
778,1678,890670510.0,1,83152
778,1032,890670560.0,1,83153
778,1311,890670560.0,1,83154
778,966,890670638.0,1,83155
778,1312,890670638.0,1,83156
778,1702,890670638.0,1,83157
95,1663,890685449.0,1,83158
95,1233,890685449.0,1,83159
95,1304,890686673.0,1,83160
95,1205,890686872.0,1,83161
95,1151,890687019.0,1,83162
95,1046,890687019.0,1,83163
95,1515,890687019.0,1,83164
95,950,890687042.0,1,83165
95,1056,890687042.0,1,83166
95,1052,890687042.0,1,83167
95,949,890687066.0,1,83168
95,1301,890687066.0,1,83169
95,1165,890687087.0,1,83170
95,1135,890687145.0,1,83171
95,1001,890687175.0,1,83172
95,996,890687175.0,1,83173
95,1184,890687175.0,1,83174
95,993,890687242.0,1,83175
95,1536,890687242.0,1,83176
95,978,890687242.0,1,83177
95,1045,890687264.0,1,83178
406,1004,890687293.0,1,83179
95,1311,890687304.0,1,83180
95,1639,890687304.0,1,83181
95,1295,890687304.0,1,83182
95,965,890687305.0,1,83183
95,1123,890687326.0,1,83184
95,1447,890687326.0,1,83185
95,1415,890687353.0,1,83186
95,1144,890687353.0,1,83187
95,1334,890687353.0,1,83188
95,1669,890687353.0,1,83189
95,975,890687374.0,1,83190
95,1025,890687412.0,1,83191
95,1760,890687438.0,1,83192
95,1273,890687472.0,1,83193
95,1160,890687472.0,1,83194
95,1808,890687473.0,1,83195
95,1198,890687473.0,1,83196
95,1062,890687473.0,1,83197
406,1233,890687500.0,1,83198
95,1232,890687526.0,1,83199
95,1265,890687549.0,1,83200
95,1566,890687550.0,1,83201
95,1810,890687550.0,1,83202
406,1586,890687550.0,1,83203
406,1249,890687564.0,1,83204
95,1110,890687571.0,1,83205
95,1261,890687571.0,1,83206
95,997,890687593.0,1,83207
95,1037,890687642.0,1,83208
95,1362,890687642.0,1,83209
95,1264,890687665.0,1,83210
95,1800,890687713.0,1,83211
95,968,890692860.0,1,83212
95,1202,890692860.0,1,83213
59,2073,890704721.0,1,83214
59,2342,890704721.0,1,83215
59,1199,890704759.0,1,83216
59,1251,890704999.0,1,83217
59,1555,890704999.0,1,83218
59,1009,890704999.0,1,83219
59,2007,890704999.0,1,83220
59,1986,890704999.0,1,83221
59,1162,890705034.0,1,83222
59,2283,890705056.0,1,83223
240,1060,890721304.0,1,83224
543,1441,890723992.0,1,83225
778,1515,890725725.0,1,83226
778,1100,890725776.0,1,83227
778,1273,890725804.0,1,83228
778,1045,890725804.0,1,83229
778,1153,890725886.0,1,83230
778,975,890725951.0,1,83231
778,1173,890725951.0,1,83232
778,950,890726003.0,1,83233
778,1527,890726086.0,1,83234
778,1145,890726190.0,1,83235
778,973,890726231.0,1,83236
778,1057,890726264.0,1,83237
778,1110,890726264.0,1,83238
778,1501,890726303.0,1,83239
778,1191,890726518.0,1,83240
778,1415,890726618.0,1,83241
778,2264,890726925.0,1,83242
778,1084,890727011.0,1,83243
778,1080,890727091.0,1,83244
778,1005,890727129.0,1,83245
778,1400,890727175.0,1,83246
339,1364,890757659.0,1,83247
339,1004,890757686.0,1,83248
339,2224,890757717.0,1,83249
339,1894,890757745.0,1,83250
339,1529,890757745.0,1,83251
339,2365,890757782.0,1,83252
339,1564,890757782.0,1,83253
339,1167,890757841.0,1,83254
339,1888,890757886.0,1,83255
339,1872,890757961.0,1,83256
339,1538,890757961.0,1,83257
339,1825,890757961.0,1,83258
339,2173,890757961.0,1,83259
339,1039,890757997.0,1,83260
339,1795,890757997.0,1,83261
339,1967,890758050.0,1,83262
339,1283,890758051.0,1,83263
339,1585,890758080.0,1,83264
339,1428,890758113.0,1,83265
339,1869,890758113.0,1,83266
339,1403,890758169.0,1,83267
778,976,890769241.0,1,83268
778,1056,890769370.0,1,83269
778,1037,890769470.0,1,83270
778,974,890769632.0,1,83271
778,997,890769633.0,1,83272
89,1751,890770101.0,1,83273
89,1011,890770101.0,1,83274
631,1435,890779855.0,1,83275
631,1920,890779883.0,1,83276
76,1717,890779991.0,1,83277
76,1317,890779991.0,1,83278
76,1483,890780547.0,1,83279
76,1211,890780547.0,1,83280
76,1342,890780576.0,1,83281
76,1697,890780576.0,1,83282
76,1417,890780576.0,1,83283
76,1253,890780576.0,1,83284
76,1605,890780603.0,1,83285
76,1512,890780735.0,1,83286
76,2008,890780735.0,1,83287
76,1875,890780864.0,1,83288
76,1775,890780864.0,1,83289
76,2081,890780962.0,1,83290
76,1809,890781034.0,1,83291
122,944,890793823.0,1,83292
778,1315,890802549.0,1,83293
778,1251,890802724.0,1,83294
778,1796,890802784.0,1,83295
778,1170,890802895.0,1,83296
778,1412,890803133.0,1,83297
778,1306,890803176.0,1,83298
778,1175,890803491.0,1,83299
778,1347,890803561.0,1,83300
778,1083,890803859.0,1,83301
778,1095,890803859.0,1,83302
778,1023,890803859.0,1,83303
778,1257,890803860.0,1,83304
778,1135,890803860.0,1,83305
778,1001,890803860.0,1,83306
778,1418,890804025.0,1,83307
778,1721,890804387.0,1,83308
778,1103,890804547.0,1,83309
778,1000,890804547.0,1,83310
846,1187,890804569.0,1,83311
778,1099,890804607.0,1,83312
778,1156,890804625.0,1,83313
846,987,890804671.0,1,83314
846,1899,890804691.0,1,83315
846,1538,890804746.0,1,83316
146,1455,890834947.0,1,83317
146,1834,890834966.0,1,83318
146,974,890859402.0,1,83319
146,1816,890859916.0,1,83320
146,968,890859954.0,1,83321
837,1128,890860007.0,1,83322
146,1267,890860076.0,1,83323
837,1039,890860159.0,1,83324
837,1101,890860194.0,1,83325
837,948,890860194.0,1,83326
837,1083,890860194.0,1,83327
146,1091,890860198.0,1,83328
146,2115,890860234.0,1,83329
146,1396,890860290.0,1,83330
146,1089,890860290.0,1,83331
146,1300,890860290.0,1,83332
837,1205,890860298.0,1,83333
146,2021,890860319.0,1,83334
146,1639,890860319.0,1,83335
837,1596,890860334.0,1,83336
837,2060,890860334.0,1,83337
146,1133,890860351.0,1,83338
146,1303,890860351.0,1,83339
837,1804,890860386.0,1,83340
837,1196,890860416.0,1,83341
837,1061,890860416.0,1,83342
146,1024,890860428.0,1,83343
837,1088,890860471.0,1,83344
837,1435,890860566.0,1,83345
